"","MID","origin_time","first_ob_time","maturity_time","RE_Type","investor","FICO_orig_time","status_time","AvgLTV_time","SDLTV_time","Avgbalance","SDbalance","Avginterest_rate_time","SDinterest_rate_time","Avghpi_time","SDhpi_time","Avg_gdp_time","Avg_uer_time","sd_gdp_time","sd_uer_time"
"805",7896,2,2,119,"OTH","0",647,"2",88.81646207,1.67377539218898,179734.85,374.978726063218,11,0,112.23,1.88090403795621,3.424959494,3.95,0.816090586815855,0.0707106781186548
"806",7897,2,2,120,"SF","0",592,"2",81.497027815,4.95395077264271,156708.9,765.23095860009,9.375,0,115.465,6.45588491223318,2.5136319095,4.125,1.27658769275324,0.221735578260835
"807",7898,2,2,120,"SF","0",623,"2",70.887479195,5.81598269797252,29889.19,156.709004846562,11.75,0,117.27,9.00854039231661,1.79218186233333,4.4,1.49510081879379,0.509901951359278
"808",7899,2,2,120,"CO","0",800,"2",93.350091945,2.33332234804961,109462.385,901.723780572518,10.25,0,112.23,1.88090403795621,3.424959494,3.95,0.816090586815855,0.0707106781186548
"809",7900,2,2,120,"OTH","1",708,"2",56.04812874,19.7309255563754,80798.435,1557.84816283552,10.175,0,145.175,48.4721698503378,2.332055110375,5.3,1.34016128720111,0.790780205451131
"810",7901,2,2,120,"SF","0",509,"1",80.222510975,6.6149684170063,30029.88,169.875333112257,10.625,0,117.27,9.00854039231661,1.79218186233333,4.4,1.49510081879379,0.509901951359278
"811",7902,2,2,120,"SF","0",595,"1",86.37972915,5.11983613553397,381592.09,1283.97863541416,10.75,0,115.465,6.45588491223318,2.5136319095,4.125,1.27658769275324,0.221735578260835
"812",7903,2,2,120,"SF","0",546,"2",71.07330274,5.55318852042527,67232.785,377.899077069522,10,0,116.895,8.4782103064267,2.1096484986,4.22,1.42767996567115,0.286356421265527
"813",7904,2,2,120,"SF","0",550,"1",68.192766665,2.55581389272976,111881.175,168.043926548979,11.875,0,113.795,4.0941482630701,3.04113288766667,4.03333333333333,0.880324096076447,0.152752523165195
"814",7905,2,2,120,"SF","0",596,"1",84.34847433,7.99246425061369,134516.59,683.644978186783,10.25,0,118.41,10.6207438534219,1.73699033885714,4.58571428571429,1.37262331995231,0.676827332556272
"815",7906,2,2,120,"SF","0",535,"2",57.22335679,27.9683970457958,61931.05,2218.83036868527,8.875,0,163.835,74.8613949242198,2.56833023328571,5.3,1.2412791163933,0.691375440697744
"816",7911,6,6,123,"SF","0",585,"2",84.675581685,7.52986459282071,54749.99,212.146176491586,12.125,0,130.755,11.1227896680644,1.152291295,5.46,0.81123285456031,0.531977443130816
"817",7912,6,6,123,"SF","0",523,"2",67.04856751,0.0727365249046133,195849.765,212.464374543123,12.625,0,122.89,0,0.493714855,4.6,0.493714855,4.6
"818",7913,6,6,123,"SF","0",598,"2",89.391919195,7.93102393331522,156344.285,573.767655458195,12.375,0,130.755,11.1227896680644,1.152291295,5.46,0.81123285456031,0.531977443130816
"819",7914,6,6,122,"SF","0",582,"2",89.541194855,0.648848458545554,88016.77,259.126351033627,11.375,0,123.265,0.530330085889911,0.349281768,4.95,0.204259230490813,0.494974746830583
"820",7915,6,6,122,"SF","0",554,"2",81.632874475,4.76183458366763,71974.705,269.117769851786,12,0,127.825,6.97914393031122,0.8828971845,5.375,0.627410349991814,0.57373048260195
"821",7916,6,6,122,"SF","0",557,"2",78.275569035,23.6519170936756,80067.675,830.602980520774,12.375,0,154.9,45.2689761315628,2.35606653223077,5.67692307692308,1.38415046928876,0.39823327785325
"822",7917,6,6,122,"SF","0",621,"2",54.01746568,6.76352489785879,496722.065,4635.70013357745,9.875,0,133.865,15.5209938470447,1.34188943242857,5.54285714285714,0.746249750855815,0.457737708217064
"823",7919,6,6,122,"SF","0",579,"2",84.63002889,0.52321816144823,56874.39,106.928687451031,12.625,0,123.265,0.530330085889911,0.349281768,4.95,0.204259230490813,0.494974746830583
"824",7923,6,6,123,"SF","0",509,"2",60.443030465,18.323922043652,182030.125,2078.71715999315,11.625,0,154.9,45.2689761315628,2.35606653223077,5.67692307692308,1.38415046928876,0.39823327785325
"825",7925,6,6,123,"SF","0",510,"2",89.65058087,0.494153272598609,128140.395,155.004877503908,12.875,0,123.265,0.530330085889911,0.349281768,4.95,0.204259230490813,0.494974746830583
"826",7930,6,6,123,"SF","0",546,"1",86.49026677,4.96351233417753,125302.51,350.003714551714,12.375,0,127.825,6.97914393031122,0.8828971845,5.375,0.627410349991814,0.57373048260195
"827",7934,6,6,123,"SF","0",554,"2",82.77707126,10.2147637841624,74932.11,562.70143433263,10.5,0,133.865,15.5209938470447,1.34188943242857,5.54285714285714,0.746249750855815,0.457737708217064
"828",7935,6,6,123,"SF","0",594,"2",73.938603995,1.50104062531962,108513.71,334.16452265314,11.625,0,124.405,2.14253354699524,0.701468244666667,5.2,0.626870688149471,0.556776436283002
"829",7938,6,6,123,"PU","0",530,"2",84.646011775,0.500614948715381,240276.14,387.296526191497,12.75,0,123.265,0.530330085889911,0.349281768,4.95,0.204259230490813,0.494974746830583
"830",7940,3,3,119,"SF","0",583,"2",70.64788256,13.225891320554,55362.87,901.037886994771,9.1,0,129.2,22.1183001155152,1.5445730983,5.13,0.832343858996922,0.771794445864096
"831",7941,3,3,114,"SF","0",548,"2",70.089186585,5.24788265892902,259284.785,3839.89387775886,9.245,0.360624458405139,118.6,7.1276363543604,1.3502136984,4.48,1.1528829682443,0.526307894677631
"832",7942,3,3,114,"OTH","0",661,"1",68.35141749,2.33144774433307,46757.7,696.217336756274,10.88,0.876812408671319,115.125,2.21324422511389,2.5606879905,4.05,0.406173895006431,0.212132034355964
"833",7943,3,3,121,"SF","0",681,"2",63.2993007,16.5472876393094,229828.945,3777.44220684446,9.3,0,137.415,33.7360645304102,1.91262007415385,5.34615384615385,1.10648039444251,0.785934035204169
"834",7944,3,3,122,"SF","0",563,"2",79.78510035,14.4460496233102,121538.61,1218.18942049256,10.25,0,129.2,22.1183001155152,1.5445730983,5.13,0.832343858996922,0.771794445864096
"835",7945,2,2,118,"SF","0",627,"2",61.37841838,5.12168984424513,93525.9,1024.03204051436,7.9,0,116.895,8.4782103064267,2.1096484986,4.22,1.42767996567115,0.286356421265527
"836",7947,2,2,119,"SF","0",619,"2",52.92738327,3.213965401642,57802.985,278.621284990934,10.5,0,115.465,6.45588491223318,2.5136319095,4.125,1.27658769275324,0.221735578260835
"837",7948,2,2,58,"SF","0",576,"2",73.4257985,9.29732492307355,212480.665,10633.9455370267,8.5,0,117.27,9.00854039231661,1.79218186233333,4.4,1.49510081879379,0.509901951359278
"838",7949,2,2,118,"SF","0",625,"2",64.054044095,7.84316605717415,100656.06,3314.8317373888,8.25,0,118.41,10.6207438534219,1.73699033885714,4.58571428571429,1.37262331995231,0.676827332556272
"839",7950,2,2,118,"SF","0",557,"2",72.732470495,10.2778387909176,380085.675,5535.69150253608,8.25,0,121.83,15.4573542367379,1.698264547,4.75,1.27551396589427,0.78010988237006
"840",7951,2,2,118,"SF","0",623,"2",55.28382345,27.4586202064405,42017.72,1884.12844487843,8.4375,1.32582521472478,163.835,74.8613949242198,2.56833023328571,5.3,1.2412791163933,0.691375440697744
"841",7952,2,2,79,"SF","0",764,"2",58.970745755,4.28401243715527,57023.865,956.19928699513,9.85,0,115.465,6.45588491223318,2.5136319095,4.125,1.27658769275324,0.221735578260835
"842",7953,2,2,119,"SF","0",599,"2",66.81460352,18.6469665272825,80573.48,1451.71850604722,9.9,0,136.085,35.6169685683664,2.06186311757143,5.25,1.20081257145647,0.836430143296728
"843",7954,2,2,119,"CO","0",551,"2",79.8703,0.18342349903979,111818.42,256.792898655709,9.9,0,110.9,0,4.002022682,4,4.002022682,4
"844",7955,2,2,119,"PU","0",576,"2",71.440840275,12.1044797656126,101503.53,1267.80003226061,11,0,124.76,19.6009999744911,1.75733156811111,4.86666666666667,1.20622100354325,0.809320702811932
"845",7956,2,2,59,"SF","0",611,"1",78.530091975,6.74566862022726,97918.725,2943.36733202807,9.25,0,115.465,6.45588491223318,2.5136319095,4.125,1.27658769275324,0.221735578260835
"846",7957,2,2,119,"SF","0",528,"2",76.71865153,4.6405275091462,71767.41,328.931932472353,10.75,0,115.465,6.45588491223318,2.5136319095,4.125,1.27658769275324,0.221735578260835
"847",7958,2,2,59,"SF","0",591,"2",56.76908846,32.8534701661576,22906.09,3809.7640578125,10.5,0,159.88,69.2681802850342,2.5328069602,5.315,1.26252624078992,0.705821656317172
"848",7959,2,2,119,"SF","0",521,"2",58.410351675,2.24810222061867,35936.18,90.2551095506505,12.5,0,113.795,4.0941482630701,3.04113288766667,4.03333333333333,0.880324096076447,0.152752523165195
"849",7960,2,2,119,"SF","0",631,"1",75.802214305,5.93656546180477,83656.635,485.591439844235,10.5,0,116.895,8.4782103064267,2.1096484986,4.22,1.42767996567115,0.286356421265527
"850",7961,2,2,79,"SF","0",593,"1",66.81669537,4.50187258091106,34718.025,398.772869250151,11.5,0,115.465,6.45588491223318,2.5136319095,4.125,1.27658769275324,0.221735578260835
"851",7962,2,2,118,"SF","0",593,"2",58.4940993,23.3428686291236,199090.075,4822.36218167508,10,0,151.16,56.9362380211408,2.4307152915,5.32222222222222,1.29222709731025,0.745619012913633
"852",7963,2,2,119,"SF","0",626,"2",56.11310242,25.7201572151264,58318.305,1625.91426159254,11.01,0,159.88,69.2681802850342,2.5328069602,5.315,1.26252624078992,0.705821656317172
"853",7964,2,2,119,"SF","0",585,"2",70.421840275,13.5455633856708,33181.05,592.484771956209,10.75,0,126.54,22.1183001155152,1.7831689717,4.95,1.14016735142456,0.807258735887489
"854",7965,2,2,119,"SF","0",607,"1",77.82615639,3.07427911574009,94165.215,332.036131241772,10.75,0,113.795,4.0941482630701,3.04113288766667,4.03333333333333,0.880324096076447,0.152752523165195
"855",7966,2,2,119,"SF","0",608,"2",79.39507305,7.92656370880047,263303.175,2682.51564044834,9,0,118.41,10.6207438534219,1.73699033885714,4.58571428571429,1.37262331995231,0.676827332556272
"856",7967,2,2,119,"SF","0",597,"1",76.63833983,4.75410540450344,84832.195,520.154819308637,8.75,0,115.465,6.45588491223318,2.5136319095,4.125,1.27658769275324,0.221735578260835
"857",7968,2,2,119,"SF","0",644,"2",84.855283675,0.204659789511789,207895.445,501.416489607183,9.8,0,110.9,0,4.002022682,4,4.002022682,4
"858",7969,2,2,119,"PU","0",540,"2",72.05222254,4.16878686278971,112345.175,218.95561479441,14,0,115.465,6.45588491223318,2.5136319095,4.125,1.27658769275324,0.221735578260835
"859",7970,2,2,119,"CO","0",599,"2",57.77996098,31.4238805385434,41114.42,4080.82637131256,9.9,0,163.835,74.8613949242198,2.56833023328571,5.3,1.2412791163933,0.691375440697744
"860",7971,2,2,119,"SF","0",555,"1",71.123251145,5.48255080865537,59059.17,269.87437410766,11.9,0,116.895,8.4782103064267,2.1096484986,4.22,1.42767996567115,0.286356421265527
"861",7972,2,2,119,"SF","0",592,"2",66.358594115,5.1497255886722,41849.365,213.030059968069,11.125,0,116.895,8.4782103064267,2.1096484986,4.22,1.42767996567115,0.286356421265527
"862",7973,2,2,119,"SF","0",593,"2",76.708136265,4.65539833952115,27905.565,133.551257762703,11,0,115.465,6.45588491223318,2.5136319095,4.125,1.27658769275324,0.221735578260835
"863",7974,2,2,59,"SF","0",620,"2",49.21423501,29.3955107531579,28252.695,4592.38277216196,10.5,0,163.835,74.8613949242198,2.56833023328571,5.3,1.2412791163933,0.691375440697744
"864",7975,2,2,79,"SF","1",614,"1",66.23760541,12.3918972680426,33039.32,1005.05329450731,10.5,0,124.76,19.6009999744911,1.75733156811111,4.86666666666667,1.20622100354325,0.809320702811932
"865",7976,2,2,119,"SF","0",568,"1",76.71521285,4.64539053703887,111553.245,518.669895068141,9.99,0,115.465,6.45588491223318,2.5136319095,4.125,1.27658769275324,0.221735578260835
"866",7977,2,2,119,"SF","0",534,"2",64.936166665,0.0902739680885026,27273.19,37.915065607222,11.5,0,110.9,0,4.002022682,4,4.002022682,4
"867",7978,2,2,119,"SF","0",599,"2",78.841904675,1.63779411513587,87750.905,352.273527319328,8.99,0,112.23,1.88090403795621,3.424959494,3.95,0.816090586815855,0.0707106781186548
"868",7979,2,2,119,"SF","0",564,"2",45.00185628,21.2105782592449,41526.3,669.912964496136,13.25,0,163.835,74.8613949242198,2.56833023328571,5.3,1.2412791163933,0.691375440697744
"869",7980,2,2,119,"SF","0",597,"2",66.884578675,18.5480067140523,90959.67,1471.2487953436,10.75,0,136.085,35.6169685683664,2.06186311757143,5.25,1.20081257145647,0.836430143296728
"870",7981,2,2,119,"SF","0",616,"2",68.86489927,5.56507282167027,193861.22,1610.47812055923,8.75,0,116.895,8.4782103064267,2.1096484986,4.22,1.42767996567115,0.286356421265527
"871",7982,2,2,119,"SF","0",605,"2",79.8893719,0.156451759399566,96666.14,189.306627459263,10.65,0,110.9,0,4.002022682,4,4.002022682,4
"872",7983,2,2,119,"SF","0",554,"2",62.413705425,24.8707762998534,74753.02,1763.49602800801,10,0,151.16,56.9362380211408,2.4307152915,5.32222222222222,1.29222709731025,0.745619012913633
"873",7984,2,2,119,"SF","0",549,"1",59.26063129,1.0456252572763,25184.235,22.295076810811,14.244,0,112.23,1.88090403795621,3.424959494,3.95,0.816090586815855,0.0707106781186548
"874",7985,2,2,119,"CO","0",639,"2",46.77346983,18.7051383495509,49342.83,1240.50571050681,9.75,0,151.16,56.9362380211408,2.4307152915,5.32222222222222,1.29222709731025,0.745619012913633
"875",7986,2,2,119,"SF","0",526,"2",56.955108575,1.19485691196773,224829.065,948.845376470789,8.75,0,112.23,1.88090403795621,3.424959494,3.95,0.816090586815855,0.0707106781186548
"876",7987,2,2,79,"SF","0",615,"2",60.14109703,24.8320387205672,51320.585,4354.95045717515,9.2,0,145.175,48.4721698503378,2.332055110375,5.3,1.34016128720111,0.790780205451131
"877",7988,2,2,119,"SF","0",552,"2",70.66757653,13.198039841083,49970.055,608.0340500745,9.9,0,126.54,22.1183001155152,1.7831689717,4.95,1.14016735142456,0.807258735887489
"878",7989,2,2,119,"SF","0",576,"2",53.606224575,14.9818608827698,55773.245,1027.78677752246,10.75,0,136.085,35.6169685683664,2.06186311757143,5.25,1.20081257145647,0.836430143296728
"879",7990,2,2,119,"SF","0",546,"2",74.808068405,7.34250007656237,169382.67,1438.72188340902,9.9,0,118.41,10.6207438534219,1.73699033885714,4.58571428571429,1.37262331995231,0.676827332556272
"880",7991,2,2,119,"SF","0",612,"2",65.72825803,13.1122232407978,86266.04,1037.97618623936,10.5,0,127.87,23.9992041534714,1.76797760590909,5.02727272727273,1.08283054254558,0.807577747453345
"881",7992,2,2,119,"SF","1",584,"1",70.79540927,5.94618923459419,48876.315,351.693699758755,9.99,0,117.27,9.00854039231661,1.79218186233333,4.4,1.49510081879379,0.509901951359278
"882",7993,2,2,119,"SF","0",630,"1",51.18430875,10.0631070714096,34776.505,316.069660122573,11.5,0,127.87,23.9992041534714,1.76797760590909,5.02727272727273,1.08283054254558,0.807577747453345
"883",7994,2,2,119,"SF","0",625,"2",59.794710815,8.35134005516216,149634.575,1931.00255340329,8.25,0,121.83,15.4573542367379,1.698264547,4.75,1.27551396589427,0.78010988237006
"884",7995,2,2,119,"SF","1",660,"2",62.62787342,10.4257613929672,90393.675,857.473038205863,11.25,0,124.76,19.6009999744911,1.75733156811111,4.86666666666667,1.20622100354325,0.809320702811932
"885",7996,2,2,119,"SF","0",704,"2",67.01519624,32.5054212058761,43135.615,1363.84634634918,9.75,0,163.835,74.8613949242198,2.56833023328571,5.3,1.2412791163933,0.691375440697744
"886",7997,2,2,119,"SF","0",581,"2",63.00449279,24.0352767957917,50413.82,1111.82641846648,10,0,148.905,53.7471864379895,2.39314073864706,5.31176470588235,1.32182259632833,0.767204627968621
"887",7998,2,2,119,"SF","0",598,"2",74.38991998,1.42846886336609,89582.22,218.891975184106,10.259,0,112.23,1.88090403795621,3.424959494,3.95,0.816090586815855,0.0707106781186548
"888",7999,2,2,119,"SF","0",574,"2",59.232140375,1.08591749567372,29966.645,47.171093372954,12.85,0,112.23,1.88090403795621,3.424959494,3.95,0.816090586815855,0.0707106781186548
"889",8000,2,2,59,"OTH","0",620,"2",61.23275272,5.32769219618915,36568.975,1139.89148661178,11,0,115.465,6.45588491223318,2.5136319095,4.125,1.27658769275324,0.221735578260835
"890",8001,2,2,119,"SF","0",642,"2",80.34300496,6.58598554547223,219529.485,2079.62225667307,8.75,0,116.895,8.4782103064267,2.1096484986,4.22,1.42767996567115,0.286356421265527
"891",8002,2,2,119,"SF","0",634,"2",65.495716795,20.5121540210113,334059.42,8401.24880436234,8.125,0,139.405,40.3121575954451,2.21241316093333,5.28,1.29573688576367,0.8143358380563
"892",8003,2,2,119,"OTH","0",617,"2",54.29482556,0.997267256886853,46422.2,74.6704760932984,12.75,0,112.23,1.88090403795621,3.424959494,3.95,0.816090586815855,0.0707106781186548
"893",8004,2,2,119,"SF","0",500,"1",70.834491345,5.8909188340835,97063.07,617.912331807677,11.5,0,117.27,9.00854039231661,1.79218186233333,4.4,1.49510081879379,0.509901951359278
"894",8005,2,2,59,"SF","0",649,"2",74.341078775,8.00292314479597,99908.965,3522.85548134607,9.5,0,116.895,8.4782103064267,2.1096484986,4.22,1.42767996567115,0.286356421265527
"895",8006,2,2,119,"SF","0",612,"2",58.406287105,2.25385039063789,73065.015,190.897617716933,11.5,0,113.795,4.0941482630701,3.04113288766667,4.03333333333333,0.880324096076447,0.152752523165195
"896",8007,2,2,119,"SF","0",542,"2",74.814582755,7.33328739444233,206777.42,1728.9892170861,10,0,118.41,10.6207438534219,1.73699033885714,4.58571428571429,1.37262331995231,0.676827332556272
"897",8008,2,2,119,"SF","0",600,"1",77.834726045,3.06215979341424,68317.4,229.951125241863,9.9,0,113.795,4.0941482630701,3.04113288766667,4.03333333333333,0.880324096076447,0.152752523165195
"898",8009,2,2,79,"SF","0",696,"2",61.30894597,26.4331421042743,72877.375,5547.42947510376,8.5,0,148.905,53.7471864379895,2.39314073864706,5.31176470588235,1.32182259632833,0.767204627968621
"899",8010,2,2,119,"OTH","0",552,"2",78.918348985,1.52968553516762,389676.92,1022.58954268072,10.5,0,112.23,1.88090403795621,3.424959494,3.95,0.816090586815855,0.0707106781186548
"900",8011,2,2,119,"OTH","1",619,"2",55.938349055,11.2594747452996,115916.795,3125.70188662483,8.5,0,126.54,22.1183001155152,1.7831689717,4.95,1.14016735142456,0.807258735887489
"901",8012,2,2,119,"SF","0",627,"2",65.682547685,20.2479352425031,104128.32,2081.26981547324,9.5,0,139.405,40.3121575954451,2.21241316093333,5.28,1.29573688576367,0.8143358380563
"902",8013,2,2,119,"SF","0",647,"1",73.2734426,16.5838565150266,113453.98,1832.84906110677,9,0,130.3,27.435743110038,1.78645374925,5.10833333333333,1.03442036460914,0.819598941094011
"903",8014,2,2,59,"SF","0",582,"2",70.635273365,12.536616633947,116580.675,5967.02663905986,10.5,0,121.83,15.4573542367379,1.698264547,4.75,1.27551396589427,0.78010988237006
"904",8015,2,2,119,"OTH","0",634,"2",59.90217932,18.5231156431868,55387.995,1162.4906193385,9.25,0,139.405,40.3121575954451,2.21241316093333,5.28,1.29573688576367,0.8143358380563
"905",8016,2,2,119,"PU","0",555,"2",69.93125,0.0972271824131523,54546.375,75.8372022822572,11.5,0,110.9,0,4.002022682,4,4.002022682,4
"906",8017,2,2,119,"SF","0",602,"2",64.069555325,5.27564545306749,59585.265,586.523861790806,9.5,0,116.895,8.4782103064267,2.1096484986,4.22,1.42767996567115,0.286356421265527
"907",8018,2,2,119,"SF","0",737,"2",78.868223405,1.60057381022544,143640.9,507.844090248187,9,0,112.23,1.88090403795621,3.424959494,3.95,0.816090586815855,0.0707106781186548
"908",8019,2,2,119,"SF","0",540,"2",67.12083008,11.1428289611061,105079.83,947.763503095575,10.25,0,124.76,19.6009999744911,1.75733156811111,4.86666666666667,1.20622100354325,0.809320702811932
"909",8020,2,2,119,"SF","0",623,"1",71.38830096,7.08761275290023,83431.83,803.513719733519,9,0,118.41,10.6207438534219,1.73699033885714,4.58571428571429,1.37262331995231,0.676827332556272
"910",8021,2,2,119,"SF","0",575,"2",66.88031261,18.5540398410333,51407.955,837.278068535177,10,0,136.085,35.6169685683664,2.06186311757143,5.25,1.20081257145647,0.836430143296728
"911",8022,2,2,119,"SF","0",620,"2",80.587102595,6.24077935951204,44893.6,221.183001155154,11,0,116.895,8.4782103064267,2.1096484986,4.22,1.42767996567115,0.286356421265527
"912",8023,2,2,119,"SF","1",592,"2",50.254993725,6.71045222765044,32844.2,220.334473017727,11.5,0,121.83,15.4573542367379,1.698264547,4.75,1.27551396589427,0.78010988237006
"913",8024,2,2,79,"SF","0",589,"2",69.4083514,14.97885309801,64493.615,2696.03552210463,8.75,0,126.54,22.1183001155152,1.7831689717,4.95,1.14016735142456,0.807258735887489
"914",8025,2,2,119,"SF","0",554,"2",44.967830675,21.2586977313038,53331.1,945.967451871365,13.75,0,163.835,74.8613949242198,2.56833023328571,5.3,1.2412791163933,0.691375440697744
"915",8026,2,2,119,"OTH","1",599,"1",54.535072945,7.30430988984873,45421.26,323.487210257224,11,0,121.83,15.4573542367379,1.698264547,4.75,1.27551396589427,0.78010988237006
"916",8027,2,2,119,"OTH","0",556,"1",77.857869565,3.02942991354918,110171.47,323.190225409122,10.5,0,113.795,4.0941482630701,3.04113288766667,4.03333333333333,0.880324096076447,0.152752523165195
"917",8028,2,2,119,"SF","0",537,"2",44.92894749,21.3136868588791,35508.465,695.135463381059,11.75,0,163.835,74.8613949242198,2.56833023328571,5.3,1.2412791163933,0.691375440697744
"918",8029,2,2,119,"SF","0",619,"2",52.96356144,5.2841220865258,42198.045,427.02885622637,9,0,118.41,10.6207438534219,1.73699033885714,4.58571428571429,1.37262331995231,0.676827332556272
"919",8030,2,2,59,"SF","0",604,"2",45.37665864,34.8226633022544,78733.11,37146.9920793622,8.99,0,148.905,53.7471864379895,2.39314073864706,5.31176470588235,1.32182259632833,0.767204627968621
"920",8031,2,2,119,"PU","0",590,"2",72.80939457,10.1690517207796,147355.385,1901.57276917031,8.25,0,121.83,15.4573542367379,1.698264547,4.75,1.27551396589427,0.78010988237006
"921",8032,2,2,119,"SF","0",576,"2",72.920852115,10.0114269490118,79410.03,834.343575393257,9.5,0,121.83,15.4573542367379,1.698264547,4.75,1.27551396589427,0.78010988237006
"922",8033,2,2,119,"OTH","0",589,"1",73.061387265,9.81268023389167,71620.44,536.778899734329,10.75,0,121.83,15.4573542367379,1.698264547,4.75,1.27551396589427,0.78010988237006
"923",8034,2,2,119,"SF","0",644,"2",70.696021285,13.1578128827836,51580.11,593.814132704838,10,0,126.54,22.1183001155152,1.7831689717,4.95,1.14016735142456,0.807258735887489
"924",8035,2,2,119,"OTH","0",560,"1",75.601084095,6.22100653258972,89253.78,489.629019564815,10.85,0,117.27,9.00854039231661,1.79218186233333,4.4,1.49510081879379,0.509901951359278
"925",8036,2,2,119,"SF","0",574,"1",61.958364165,11.3725904615225,173905.325,1548.10423139077,11.5,0,126.54,22.1183001155152,1.7831689717,4.95,1.14016735142456,0.807258735887489
"926",8037,2,2,119,"SF","0",727,"2",53.509233465,4.65384666440052,191619.57,1952.22282790668,8,0,117.27,9.00854039231661,1.79218186233333,4.4,1.49510081879379,0.509901951359278
"927",8038,2,2,80,"SF","0",582,"2",64.946678245,13.3690158353976,59665.865,1886.75181103663,10.5,0,126.54,22.1183001155152,1.7831689717,4.95,1.14016735142456,0.807258735887489
"928",8039,2,2,119,"SF","0",526,"1",68.19187378,2.5570766228064,81812.01,124.436651353206,13.5,0,113.795,4.0941482630701,3.04113288766667,4.03333333333333,0.880324096076447,0.152752523165195
"929",8040,2,2,119,"PU","0",568,"2",78.974627005,1.45009639602012,90297.685,144.695260634207,12.25,0,112.23,1.88090403795621,3.424959494,3.95,0.816090586815855,0.0707106781186548
"930",8041,2,2,79,"SF","0",632,"2",65.07628198,6.9631888011848,20744.92,360.737595490129,12.99,0,118.41,10.6207438534219,1.73699033885714,4.58571428571429,1.37262331995231,0.676827332556272
"931",8042,2,2,119,"OTH","0",680,"2",74.2289411,15.2325775774994,159484.695,2850.0716633183,8.5,0,127.87,23.9992041534714,1.76797760590909,5.02727272727273,1.08283054254558,0.807577747453345
"932",8043,2,2,119,"SF","0",690,"2",77.821455495,3.08092718520438,181935.07,657.510311554113,9.5,0,113.795,4.0941482630701,3.04113288766667,4.03333333333333,0.880324096076447,0.152752523165195
"933",8044,2,2,119,"SF","0",606,"1",73.0327986,2.78204289979934,17973.105,38.035273760025,11.5,0,113.795,4.0941482630701,3.04113288766667,4.03333333333333,0.880324096076447,0.152752523165195
"934",8045,2,2,119,"SF","1",623,"2",72.95772085,2.88821887208179,93511.175,337.74955403375,9.99,0,113.795,4.0941482630701,3.04113288766667,4.03333333333333,0.880324096076447,0.152752523165195
"935",8046,2,2,119,"SF","0",601,"2",56.972313575,27.3334762715294,44198.445,1133.56995198797,10.25,0,163.835,74.8613949242198,2.56833023328571,5.3,1.2412791163933,0.691375440697744
"936",8047,2,2,120,"OTH","0",628,"2",77.866245975,3.01758388092318,71459.675,198.44951814,10.75,0,113.795,4.0941482630701,3.04113288766667,4.03333333333333,0.880324096076447,0.152752523165195
"937",8048,2,2,120,"SF","0",590,"2",59.66684307,28.7554262962665,58831.255,1652.85502995574,9.75,0,163.835,74.8613949242198,2.56833023328571,5.3,1.2412791163933,0.691375440697744
"938",8049,2,2,119,"SF","0",702,"2",61.11939064,18.7816178734911,87328.985,1656.06529474233,9.5,0,139.405,40.3121575954451,2.21241316093333,5.28,1.29573688576367,0.8143358380563
"939",8050,2,2,120,"CO","0",691,"2",75.92491108,12.8341138304058,76694.465,927.066487610252,9,0,124.76,19.6009999744911,1.75733156811111,4.86666666666667,1.20622100354325,0.809320702811932
"940",8051,2,2,119,"OTH","0",644,"2",66.928396295,11.4149714297119,129997.295,1771.59240065259,9,0,124.76,19.6009999744911,1.75733156811111,4.86666666666667,1.20622100354325,0.809320702811932
"941",8052,2,2,120,"SF","0",661,"2",65.17987443,28.0298903890318,56186.95,1680.15642277735,9.5,0,155.055,62.444599846584,2.48995841205263,5.32105263157895,1.28209460552322,0.724629366847801
"942",8053,2,2,120,"SF","0",580,"2",71.571574495,11.9195936586223,142238.85,1359.27136547489,10.5,0,124.76,19.6009999744911,1.75733156811111,4.86666666666667,1.20622100354325,0.809320702811932
"943",8054,2,2,118,"SF","0",582,"1",70.514442075,13.4146046642106,114725.77,1802.03334758267,9.1,0,126.54,22.1183001155152,1.7831689717,4.95,1.14016735142456,0.807258735887489
"944",8055,2,2,118,"SF","0",608,"2",84.76014599,7.41027260579705,98260.495,1045.81800044271,9.3,0.282842712474619,117.27,9.00854039231661,1.79218186233333,4.4,1.49510081879379,0.509901951359278
"945",8056,2,2,118,"SF","0",706,"2",67.66744642,17.4408645315289,165530.625,3379.08653059521,8.98,0,133.335,31.7278812718404,1.892490515,5.19230769230769,1.06161482836493,0.841092086180757
"946",8058,6,6,122,"SF","1",584,"1",86.21181643,5.21587922521562,94895.345,560.954880583098,10.625,0,127.825,6.97914393031122,0.8828971845,5.375,0.627410349991814,0.57373048260195
"947",8061,6,6,123,"SF","0",600,"2",71.148881055,19.5884402660619,59877.495,668.222979289101,10.875,1.4142135623731,151.17,39.9939595439111,2.27152951066667,5.69166666666667,1.41021001044843,0.412218682769525
"948",8062,6,6,123,"SF","0",632,"2",89.52157556,0.67659433161875,426518.135,1388.56679941945,10,0,123.265,0.530330085889911,0.349281768,4.95,0.204259230490813,0.494974746830583
"949",8063,6,6,123,"SF","0",530,"2",57.36939708,17.8623699504132,621205.355,12437.5062352568,8.3125,1.67937860531805,154.9,45.2689761315628,2.35606653223077,5.67692307692308,1.38415046928876,0.39823327785325
